,년도,영업상태코드,X,Y,시설총규모,업소위치분기,영업기간,distance,창업월,구_1_25,프랜차이즈여부_02,sub_1_9
1701,2017.0,1,126.9993496,37.58220145,15.0,1,1288,0.22775,6,23,0,04
1702,2017.0,1,127.0108879,37.57306157,22.63,1,1287,0.15721,6,23,0,04
1703,2017.0,2,127.0028235,37.57083668,15.0,1,212,0.11400999999999999,6,23,0,01
1704,2017.0,2,126.9609172,37.56905484,34.5,1,831,0.65764,6,23,0,03
1705,2017.0,2,126.9852598,37.56895753,206.61,1,496,0.23424,7,23,0,01
1706,2017.0,2,126.98221640000001,37.56886759,3.0,1,85,0.1709,7,23,0,01
1707,2017.0,1,126.9984375,37.57423312,34.09,1,1255,0.45503999999999994,7,23,0,01
1708,2017.0,1,126.97222520000001,37.61343637,197.82,1,1254,3.94275,7,23,0,03
1709,2017.0,1,126.9659908,37.57441724,46.51,1,1241,0.71205,8,23,0,03
1710,2017.0,2,126.9827166,37.57573096,30.3,1,272,0.25279,8,23,0,03
1711,2017.0,2,126.9670903,37.58445028,118.0,2,769,1.12418,8,23,0,03
1712,2017.0,1,127.0031348,37.57672991,15.19,2,1238,0.65662,8,23,0,01
1713,2017.0,2,126.9982892,37.58449959,105.2,1,138,0.42223,8,23,0,04
1714,2017.0,1,126.9832883,37.57725703,21.78,2,1227,0.20611999999999997,8,23,0,03
1715,2017.0,1,126.96339609999998,37.59306783,85.74,1,1217,1.64678,9,23,0,03
1716,2017.0,1,127.0130866,37.57228986,19.2,1,1212,0.22841999999999998,9,23,0,04
1717,2017.0,1,127.01213510000001,37.579307,6.6,2,1205,0.27767,9,23,0,06
1718,2017.0,1,126.9847257,37.57926134,25.35,0,1203,0.31384,9,23,0,03
1719,2017.0,1,127.01270530000001,37.57070501,6.0,1,1196,0.21263,9,23,0,04
1720,2017.0,1,126.97987260000001,37.57284975,3.3,1,1190,0.33335,9,23,0,05
1721,2017.0,1,126.99522209999999,37.57399492,10.0,1,1177,0.48117,10,23,0,03
1722,2017.0,1,126.9952933,37.58398658,27.8,1,1176,0.62369,10,23,0,04
1723,2017.0,1,126.98882040000001,37.572860799999994,16.5,1,1172,0.39926999999999996,10,23,0,03
1724,2017.0,1,127.0121148,37.58188145,235.9,1,1163,0.39161,10,23,0,06
1725,2017.0,2,126.97520490000001,37.56979033,42.88,0,65,0.23187,10,23,0,05
1726,2017.0,1,126.98428229999999,37.5692734,64.35,0,1161,0.14617,10,23,0,01
1727,2017.0,1,126.9590369,37.59800104,16.5,0,1148,1.88454,11,23,0,03
1728,2017.0,2,126.9867358,37.57382593,33.06,0,623,0.51127,11,23,0,01
1729,2017.0,1,126.983787,37.58260094,84.34,0,1143,0.69425,11,23,0,03
1730,2017.0,2,126.99076059999999,37.56915243,9.9,0,650,0.18645,11,23,0,03
1731,2017.0,1,126.9769601,37.57045889,79.34,0,1135,0.14044,11,23,0,05
1732,2017.0,1,126.97518980000001,37.5705824,56.41,0,1135,0.15967,11,23,0,05
1733,2017.0,1,126.98448940000002,37.56876331,163.64,0,1133,0.20142000000000002,11,23,0,01
1734,2017.0,1,126.9918746,37.57028632,2.77,2,1127,0.02808,11,23,0,03
1735,2017.0,1,126.98671029999998,37.57340422,47.93,2,1123,0.47391000000000005,12,23,0,01
1736,2017.0,1,127.0115943,37.57351223,18.07,1,1121,0.2228,12,23,0,04
1737,2017.0,2,126.9809726,37.57045009,1096.62,0,7,0.19216,12,23,2,01
1738,2017.0,1,126.99700449999999,37.58306069,56.26,1,1113,0.44856,12,23,0,04
1742,2018.0,2,126.99944579999999,37.58461158,77.89,1,454,0.36108,1,23,0,04
1743,2018.0,1,126.9609172,37.56905484,204.18,2,1094,0.65764,1,23,2,03
1744,2018.0,1,127.0065507,37.57062753,28.0,2,1088,0.59414,1,23,0,02
1745,2018.0,1,126.9706747,37.5744295,399.6,0,1085,0.30404000000000003,1,23,2,03
1746,2018.0,2,126.9866118,37.57401092,23.0,1,6,0.52104,1,23,0,01
1747,2018.0,1,126.96630630000001,37.57987712,29.16,1,1084,0.79227,1,23,0,03
1748,2018.0,1,126.980108,37.58695439,71.18,1,1080,1.25389,1,23,0,03
1749,2018.0,1,127.0009483,37.58316663,137.45,1,1077,0.15327000000000002,1,23,0,04
1750,2018.0,2,126.9769601,37.57045889,5.06,1,622,0.14044,1,23,0,05
1751,2018.0,1,126.96520770000001,37.56826883,21.8,1,1072,0.307,1,23,0,05
1752,2018.0,1,126.98234540000001,37.58239261,74.18,1,1063,0.7097399999999999,2,23,0,03
1753,2018.0,1,126.98902340000002,37.57287394,66.0,1,1063,0.38737,2,23,0,03
1754,2018.0,1,126.99406470000001,37.58227066,26.26,1,1052,0.69315,2,23,1,04
1755,2018.0,1,126.98450859999998,37.57841192,24.11,2,1044,0.22796999999999998,2,23,0,03
1756,2018.0,1,126.99753020000001,37.57618482,50.0,1,1042,0.67982,2,23,0,01
1757,2018.0,1,126.97095829999999,37.57605108,80.0,1,1042,0.24064000000000002,2,23,0,03
1758,2018.0,1,126.9633527,37.60550351,15.0,2,1039,2.80133,2,23,0,03
1759,2018.0,1,127.0008386,37.58208527,16.5,1,1032,0.09593,3,23,0,04
1760,2018.0,1,126.9686176,37.56934718,127.5,1,1031,0.43668,3,23,2,05
1761,2018.0,1,126.9609172,37.56905484,6.0,1,1029,0.65764,3,23,0,03
1762,2018.0,1,126.97569240000001,37.61187033,15.0,0,1029,3.95689,3,23,0,03
1763,2018.0,2,126.96555009999999,37.57760436,66.11,0,574,0.7581399999999999,3,23,0,03
1764,2018.0,1,126.98371029999998,37.57986589,54.09,0,1024,0.40415999999999996,3,23,0,03
1765,2018.0,1,126.9609172,37.56905484,35.3,0,1024,0.65764,3,23,0,03
1766,2018.0,1,126.9769601,37.57045889,12.76,0,1017,0.14044,3,23,0,05
1767,2018.0,2,126.98315670000001,37.56936626,49.59,1,371,0.09514,3,23,0,01
1768,2018.0,1,126.9975582,37.57232895,13.2,1,1010,0.3824,3,23,0,01
1769,2018.0,1,126.98857209999998,37.57637055,14.0,1,1009,0.7326600000000001,3,23,0,03
1770,2018.0,1,126.99752920000002,37.57061729,14.85,0,1002,0.35551,4,23,0,01
1771,2018.0,2,126.97768059999999,37.57069403,44.85,1,85,0.15397,4,23,0,05
1772,2018.0,1,126.97520490000001,37.56979033,224.01,0,997,0.23187,4,23,2,05
1773,2018.0,1,126.9673487,37.56862616,283.0,0,995,0.32608000000000004,4,23,0,05
1774,2018.0,1,127.0117102,37.57505749,19.8,0,993,0.38942,4,23,0,04
1775,2018.0,2,126.9982892,37.58449959,71.68,1,128,0.42223,4,23,0,04
1776,2018.0,2,126.98315670000001,37.56936626,10.0,0,347,0.09514,4,23,0,01
1777,2018.0,1,126.9772514,37.57546356,96.56,1,982,0.43113999999999997,4,23,2,05
1778,2018.0,1,126.9946662,37.57553195,18.02,2,981,0.61025,4,23,0,03
1779,2018.0,1,126.98366920000001,37.58004069,6.0,1,980,0.42357,4,23,0,03
1780,2018.0,1,127.0016925,37.58058675,39.0,1,974,0.16133,5,23,0,04
1781,2018.0,1,127.00345490000001,37.57635358,43.15,0,974,0.6228600000000001,5,23,0,01
1782,2018.0,1,126.9789631,37.58758158,171.08,0,959,1.35792,5,23,0,03
1783,2018.0,1,126.9885101,37.57236515,15.0,1,955,0.38642,5,23,0,03
1784,2018.0,1,126.9718633,37.5704875,236.87,1,944,0.42081,6,23,1,05
1785,2018.0,1,126.9951513,37.56997954,9.0,1,940,0.26953,6,23,0,03
1786,2018.0,2,126.987822,37.56920926,33.23,1,525,0.42805,6,23,0,03
1787,2018.0,1,127.0008227,37.58099481,73.47,1,934,0.15024,6,23,0,04
1788,2018.0,1,126.9645534,37.58083081,100.71,1,933,0.91824,6,23,0,03
1789,2018.0,1,126.9764075,37.57475785,61.53,1,927,0.34623000000000004,6,23,0,05
1790,2018.0,1,126.96708290000001,37.57698814,18.0,1,925,0.59553,6,23,0,03
1791,2018.0,2,126.9793594,37.57881537,27.77,2,191,0.59318,6,23,0,03
1792,2018.0,1,126.9975986,37.58663968,82.5,1,920,0.63915,6,23,0,04
1793,2018.0,1,126.9992764,37.58351599,173.58,1,920,0.2862,6,23,1,04
1794,2018.0,1,126.9840251,37.58244672,23.03,1,918,0.6733399999999999,6,23,0,03
1795,2018.0,1,126.97864070000001,37.5867363,58.51,1,916,1.28614,6,23,0,03
1796,2018.0,1,126.9740119,37.57243248,12.05,1,916,0.22878,6,23,0,05
1797,2018.0,1,126.96470420000001,37.58066838,36.3,1,913,0.95842,7,23,0,03
1798,2018.0,1,126.9954389,37.58648647,50.0,1,913,0.75672,7,23,0,04
1799,2018.0,1,126.9836639,37.57762382,13.22,2,910,0.19935,7,23,0,03
1800,2018.0,1,126.97130320000001,37.57360493,25.84,0,904,0.50007,7,23,0,05
1801,2018.0,2,126.9810014,37.576063399999995,150.0,1,158,0.39224000000000003,7,23,0,03
1810,2018.0,1,126.97821940000001,37.56984477,446.96,1,878,0.25587,8,23,2,05
1811,2018.0,1,126.9984913,37.57003655,14.8,1,875,0.28767,8,23,0,01
1812,2018.0,1,126.9895499,37.57251225,6.7,1,868,0.32613000000000003,8,23,0,03
1813,2018.0,1,126.9823991,37.57060572,3.3,1,867,0.07757,8,23,0,01
1814,2018.0,1,126.9609172,37.56905484,34.03,1,861,0.65764,8,23,0,03
1815,2018.0,1,126.9795619,37.58511343,31.08,1,860,1.08869,8,23,0,03
1816,2018.0,1,126.9538952,37.57585612,71.27,1,857,0.38613000000000003,8,23,2,03
1817,2018.0,2,126.9728753,37.61180964,129.0,1,857,3.8159,8,23,0,03
1818,2018.0,2,126.98648529999998,37.57413507,3.3,1,257,0.52593,8,23,0,01
1819,2018.0,1,126.98450859999998,37.57841192,13.79,1,854,0.22796999999999998,8,23,0,03
1820,2018.0,2,126.9936886,37.58789582,3.0,1,6,0.9760700000000001,8,23,0,04
1821,2018.0,2,126.9982892,37.58449959,11.5,2,165,0.42223,9,23,0,04
1822,2018.0,2,126.9982892,37.58449959,10.0,1,169,0.42223,9,23,0,04
1823,2018.0,2,126.95391809999998,37.61043881,42.9,1,446,1.9212799999999999,9,23,0,03
1824,2018.0,1,127.00531509999999,37.57017387,39.5,1,840,0.34409,9,23,0,01
1825,2018.0,1,126.9860396,37.57685818,85.29,1,840,0.06811,9,23,0,03
1826,2018.0,1,126.9714134,37.57304739,479.78,1,839,0.46715,9,23,1,05
1827,2018.0,1,126.9959064,37.57915671,74.46,1,839,0.6189,9,23,1,04
1828,2018.0,1,126.9609172,37.56905484,34.0,1,834,0.65764,9,23,0,03
1829,2018.0,1,127.00403600000001,37.57080236,3.3,1,832,0.22074000000000002,9,23,0,01
1830,2018.0,1,126.9878486,37.57452715,14.28,1,822,0.59313,10,23,0,03
1831,2018.0,1,126.9551926,37.6072558,47.64,1,811,1.85175,10,23,0,03
1832,2018.0,1,126.9730436,37.572236,81.9,1,806,0.30387,10,23,0,05
1833,2018.0,1,126.96409340000001,37.56738864,15.6,1,804,0.2886,10,23,0,05
1834,2018.0,1,126.96421550000001,37.60615109,285.6,0,794,2.89856,10,23,2,03
1835,2018.0,2,126.9714134,37.57304739,3.3,1,371,0.46715,10,23,0,05
1836,2018.0,1,126.9992952,37.58251682,269.5,1,790,0.23805,11,23,2,04
1837,2018.0,1,126.99968249999999,37.581891600000006,6.6,1,787,0.19814,11,23,0,04
1838,2018.0,1,126.98589209999999,37.56993746,4.0,1,786,0.24515,11,23,0,01
1839,2018.0,1,126.9722197,37.61098022,37.0,1,780,3.70709,11,23,0,03
1840,2018.0,1,126.9676067,37.57885348,15.12,1,780,0.63369,11,23,0,03
1841,2018.0,1,126.98627579999999,37.57362587,54.2,1,777,0.469,11,23,0,01
1842,2018.0,1,126.9987771,37.57019494,95.0,1,776,0.25795999999999997,11,23,1,01
1843,2018.0,1,126.9730246,37.57337322,15.59,1,769,0.35491,11,23,1,05
1844,2018.0,1,126.9792415,37.56957984,14.0,1,765,0.33909,11,23,0,05
1845,2018.0,2,126.9792415,37.56957984,3.3,1,392,0.33909,11,23,0,05
1846,2018.0,2,126.9769601,37.57045889,22.01,0,237,0.14044,11,23,0,05
1847,2018.0,1,127.00531509999999,37.57017387,22.11,0,762,0.34409,11,23,0,01
1848,2018.0,1,126.9987771,37.57019494,95.0,1,751,0.25795999999999997,12,23,1,01
1849,2018.0,1,126.97768059999999,37.57069403,44.85,1,745,0.15397,12,23,0,05
1850,2018.0,1,126.98411979999999,37.58296351,39.0,1,744,0.72855,12,23,0,03
1851,2018.0,1,126.9587381,37.61554426,27.39,0,744,2.60085,12,23,0,03
1852,2018.0,2,126.9631038,37.59236369,13.2,1,237,1.5735,12,23,0,03
1853,2018.0,1,126.9703652,37.57539443,13.2,1,741,0.2944,12,23,0,03
1854,2018.0,1,126.9883389,37.57103626,75.9,1,738,0.34228000000000003,12,23,0,03
1855,2018.0,1,126.97184850000001,37.57119039,3.3,1,735,0.40513000000000005,12,23,0,05
1856,2018.0,1,126.9686176,37.56934718,3.3,1,734,0.43668,12,23,0,05
1857,2018.0,1,127.01137720000001,37.57962597,15.54,1,734,0.34504,12,23,0,06
1858,2018.0,1,126.9784783,37.56939774,3.3,0,734,0.30925,12,23,0,05
1948,1990.0,2,126.9801037,37.56113038,148.87,1,1029,0.30211,9,24,0,04
1950,1990.0,2,127.0027054,37.5607674,57.18,1,1015,0.2977,11,24,0,03
1951,1990.0,2,127.02249509999999,37.56489872,151.8,1,724,0.27995,12,24,0,02
1952,1990.0,2,126.99602639999999,37.56415804,51.51,1,7505,0.30948000000000003,5,24,0,02
1953,1990.0,2,126.99876029999999,37.56644833,112.25,1,1426,0.10240999999999999,7,24,0,02
1954,1990.0,2,126.97512140000002,37.56350369,178.41,1,1621,0.273,4,24,0,02
1955,1990.0,2,127.0200926,37.56783521,29.25,1,2680,0.24781,2,24,0,02
1956,1990.0,2,126.98450690000001,37.56169366,44.49,1,2479,0.1854,2,24,0,04
1957,1990.0,2,126.98222539999999,37.56445355,92.99,1,2057,0.17454,10,24,0,02
1958,1990.0,2,126.97720919999999,37.56443814,34.18,1,3631,0.10001,4,24,0,02
1959,1990.0,2,127.0100518,37.55812606,76.43,1,4186,0.41085,11,24,0,03
1960,1990.0,2,126.98159270000001,37.5624196,139.3,1,3935,0.40404,9,24,0,02
1961,1990.0,2,126.9889118,37.56712361,62.37,1,4802,0.20422,1,24,0,03
1962,1990.0,2,126.99382920000001,37.56148719,40.74,1,3604,0.0291,3,24,0,04
1963,1990.0,2,126.96655919999999,37.56788618,61.41,1,3297,0.2377,12,24,0,05
1964,1990.0,2,127.0092342,37.55882302,41.0,1,2854,0.50325,2,24,0,03
1965,1990.0,1,127.0122294,37.56383822,61.41,1,11229,0.43085,4,24,0,05
1966,1990.0,2,126.98599650000001,37.56452397,42.31,1,2137,0.39787,4,24,0,04
1967,1990.0,1,126.98743940000001,37.563941799999995,57.59,1,11307,0.3441,1,24,0,04
1968,1990.0,2,126.9774243,37.56789915,78.59,1,3859,0.28567,12,24,0,02
1969,1990.0,2,126.9830574,37.55937921,78.16,1,2167,0.34274,3,24,0,04
1970,1990.0,2,127.01602820000001,37.56586027,78.65,1,7358,0.30401999999999996,9,24,0,02
1971,1990.0,2,126.982757,37.56020583,75.2,1,1710,0.3315,10,24,0,04
1973,1990.0,2,126.98982959999998,37.56407173,49.08,1,3409,0.26485,3,24,0,03
1976,1991.0,1,127.00820549999999,37.55603462,30.87,1,10631,0.29213,11,24,0,03
1977,1991.0,2,127.01552290000001,37.5659179,76.16,1,3010,0.34892,11,24,0,02
1978,1991.0,1,127.01066780000001,37.56777141,16.15,1,10934,0.27897,1,24,0,02
1979,1991.0,1,126.9751482,37.55871443,73.07,1,10900,0.28917,2,24,0,04
1981,1991.0,2,127.01066780000001,37.56777141,23.07,1,2749,0.27897,4,24,0,02
1982,1991.0,1,127.0028152,37.56539908,19.9,1,10843,0.47788,4,24,0,02
1983,1991.0,2,126.9836647,37.56159751,85.77,1,1065,0.25094,5,24,0,04
1987,1991.0,2,126.99626029999999,37.56465591,83.41,1,1060,0.25089,8,24,0,02
1989,1991.0,2,126.97494420000001,37.5588285,40.66,1,853,0.3072,9,24,0,04
1992,1991.0,1,126.9958352,37.56505377,29.58,1,10864,0.23626,4,24,0,02
1993,1991.0,2,126.97736270000001,37.56669149,23.56,1,2195,0.15143,3,24,0,02
1995,1991.0,1,127.00379709999999,37.56921759,47.67,1,10695,0.27785,9,24,0,01
1996,1991.0,1,126.97443600000001,37.5617437,74.51,1,10948,0.46713999999999994,1,24,0,02
1997,1991.0,2,126.9725612,37.56238498,25.14,1,1583,0.5230600000000001,8,24,0,02
1998,1991.0,2,126.9837351,37.56446608,21.56,1,3921,0.22059,4,24,0,02
1999,1991.0,2,127.01114040000002,37.5669628,96.5,1,3011,0.23973000000000003,5,24,0,02
2000,1991.0,1,127.0084729,37.55818482,31.72,1,10779,0.46258999999999995,6,24,0,03
2001,1991.0,2,126.98289720000001,37.56372049,73.64,1,2703,0.26361999999999997,12,24,0,02
2002,1991.0,2,126.9758226,37.55934752,43.66,1,2631,0.23878000000000002,6,24,0,04
2003,1991.0,2,126.98075890000001,37.56290772,137.65,1,1204,0.36846,4,24,0,02
2004,1991.0,2,126.98225259999998,37.56354727,112.44,1,4672,0.27534000000000003,9,24,0,02
2005,1991.0,2,126.97887079999998,37.56688495,123.58,1,1186,0.22758,6,24,0,02
2006,1991.0,2,126.96512109999999,37.55969629,33.93,1,4417,0.056429999999999994,3,24,0,02
2008,1991.0,2,127.01978840000001,37.56596447,45.51,1,2412,0.04387,9,24,0,02
2009,1991.0,2,127.01807759999998,37.56726926,61.42,1,2929,0.2167,8,24,0,02
2010,1991.0,1,126.9903962,37.56691427,17.4,1,10822,0.087,5,24,0,03
2012,1991.0,2,126.97666559999999,37.56764218,47.7,1,1831,0.26029,3,24,0,02
2013,1991.0,2,126.9754063,37.55897922,196.94,1,3706,0.26748,2,24,0,04
2014,1991.0,2,126.983272,37.56193691,198.11,1,2579,0.29599000000000003,3,24,0,04
2017,1992.0,2,126.9706291,37.56311973,92.7,1,31,0.45783999999999997,1,24,0,05
2021,1992.0,2,126.97011840000002,37.558240999999995,83.33,1,504,0.54862,6,24,0,04
2022,1992.0,2,126.98546409999999,37.56420542,87.65,1,440,0.37011,6,24,0,04
2023,1992.0,2,127.0164669,37.56849416,130.9,1,683,0.41128000000000003,6,24,0,02
2024,1992.0,2,126.99511509999998,37.56126235,30.66,1,102,0.08741,8,24,0,04
2025,1992.0,2,126.9782567,37.56800581,129.32,1,321,0.3115,8,24,0,02
2026,1992.0,2,127.01709040000001,37.56359665,68.97,1,567,0.31095,10,24,0,02
2028,1992.0,2,126.9805481,37.56344664,64.0,1,576,0.32071,11,24,0,02
2029,1992.0,2,127.0121423,37.56282375,25.25,1,377,0.33092,12,24,0,05
2030,1992.0,2,126.97819950000002,37.56480978,7.17,1,3500,0.10722000000000001,7,24,0,02
2031,1992.0,2,126.99464509999999,37.56082927,33.54,1,2861,0.07703,9,24,0,04
2032,1992.0,2,126.9733496,37.55942198,149.44,1,2346,0.45366999999999996,1,24,0,04
2033,1992.0,2,126.9715896,37.55630641,147.03,1,916,0.37038000000000004,9,24,0,04
2034,1992.0,2,126.989073,37.56506556,163.3,1,1029,0.21448000000000003,6,24,0,03
2035,1992.0,1,126.9912102,37.56419594,89.84,1,10461,0.2323,5,24,0,03
2036,1992.0,2,126.99527109999998,37.56104494,42.4,1,1594,0.10718,10,24,0,04
2037,1992.0,2,126.99511509999998,37.56126235,30.66,1,1951,0.08741,12,24,0,04
2038,1992.0,2,126.991534,37.56073214,50.02,1,2791,0.24094000000000002,10,24,0,04
2039,1992.0,2,127.0028152,37.56539908,20.65,1,3506,0.47788,11,24,0,02
2040,1992.0,2,126.9966855,37.5607403,53.04,1,2169,0.23605,12,24,0,04
2041,1992.0,2,126.9969636,37.56232453,81.18,1,590,0.26981,12,24,0,04
2043,1992.0,2,126.97498,37.56364317,63.9,1,4903,0.27042,9,24,0,02
2045,1992.0,2,126.9741054,37.56326185,40.0,1,1893,0.35603,6,24,0,02
2046,1992.0,2,127.01894009999998,37.56341173,91.28,1,1292,0.25454,1,24,0,02
2047,1992.0,2,127.011022,37.56480207,144.69,1,2600,0.5716899999999999,10,24,0,05
2048,1992.0,2,127.0094968,37.55921632,59.83,1,1361,0.5395399999999999,6,24,0,03
2049,1992.0,2,126.9806467,37.56319234,39.2,1,1501,0.34267,8,24,0,02
2050,1992.0,2,126.98239050000001,37.56175171,51.08,1,1092,0.47528000000000004,5,24,0,02
2051,1992.0,1,126.9702206,37.56006378,122.82,1,10447,0.75149,5,24,0,04
2052,1992.0,2,126.9662469,37.56798197,169.95,1,3662,0.25058,1,24,0,05
2053,1992.0,2,126.96168899999999,37.55931132,23.5,1,3416,0.25113,5,24,0,02
2054,1992.0,1,126.99038359999999,37.56285381,38.25,1,10458,0.38401,5,24,0,03
2055,1992.0,2,126.9878841,37.56351474,72.15,1,4603,0.31292,12,24,0,04
2056,1992.0,2,126.98853319999999,37.56572553,52.92,1,2931,0.22311999999999999,2,24,0,03
2057,1992.0,2,126.99001499999999,37.56205617,103.19,1,917,0.47668999999999995,6,24,0,03
2058,1992.0,2,126.98802309999999,37.5622026,49.0,1,2928,0.19918,12,24,0,04
2059,1992.0,2,126.9869115,37.56212284,91.43,1,2584,0.13708,5,24,0,04
2060,1992.0,2,126.98759140000001,37.56651257,76.32,1,2692,0.29872,10,24,0,03
2061,1992.0,2,126.98078810000001,37.56573251,80.0,1,4269,0.1272,4,24,0,02
2062,1992.0,2,126.97821259999999,37.56766332,60.26,1,3386,0.27415,10,24,0,02
2064,1992.0,2,126.97430800000001,37.56336017,72.73,1,2572,0.33536,1,24,0,02
2065,1992.0,2,126.9902163,37.56403679,77.84,1,3187,0.25766,8,24,0,03
2066,1992.0,2,126.97419599999999,37.56339605,39.77,1,1180,0.34033,7,24,0,02
2068,1993.0,2,126.98330940000001,37.55884155,64.0,1,316,0.35984,2,24,0,04
2069,1993.0,2,127.01398999999999,37.565593,73.08,1,350,0.59937,4,24,0,05
2070,1993.0,2,126.98061409999998,37.56327689,87.03,1,223,0.33523000000000003,6,24,0,02
2072,1993.0,2,126.99729070000001,37.56429994,65.37,1,5297,0.2615,6,24,0,02
2073,1993.0,1,126.983671,37.5665019,52.53,1,10139,0.14147,3,24,0,02
2074,1993.0,1,126.99172250000001,37.561102000000005,66.43,1,10086,0.21529,5,24,0,04
2075,1993.0,2,126.99892140000001,37.56710925,88.09,1,2887,0.12592,12,24,0,02
2076,1993.0,2,126.97484270000001,37.56218376,74.98,1,1728,0.40675,3,24,0,02
2077,1993.0,2,126.97487759999999,37.56118855,48.25,1,536,0.41335,5,24,0,04
2078,1993.0,2,126.97512320000001,37.56124676,34.64,1,2037,0.40164,6,24,0,04
2079,1993.0,2,126.987174,37.5651959,34.25,1,561,0.35528000000000004,5,24,0,03
2080,1993.0,2,127.0121057,37.56273177,37.7,1,910,0.32353000000000004,4,24,0,05
2081,1993.0,2,126.9757564,37.55845423,63.0,1,1807,0.23795999999999998,2,24,0,04
2082,1993.0,2,126.97719840000002,37.56115425,42.7,1,2360,0.28743,9,24,0,04
2083,1993.0,2,126.97564720000001,37.55919654,27.3,1,6116,0.24989,4,24,0,04
2084,1993.0,2,126.98207350000001,37.56230146,28.9,1,2045,0.41391999999999995,7,24,0,02
2085,1993.0,1,126.983686,37.56737722,29.16,1,10114,0.32001,4,24,0,01
2086,1993.0,2,127.01720520000002,37.56592137,45.8,1,1409,0.20156,4,24,0,02
2087,1993.0,2,127.01995,37.56870294,72.19,1,2697,0.34076,4,24,0,02
2088,1993.0,2,126.99025990000001,37.56358629,46.8,1,2450,0.30554000000000003,1,24,0,03
2089,1993.0,2,126.9891926,37.56499618,63.4,1,1628,0.2115,3,24,0,03
2090,1993.0,2,126.9841638,37.56512253,67.83,1,3679,0.20118,5,24,0,02
2091,1993.0,2,126.98734270000001,37.56224054,79.12,1,974,0.16507,4,24,0,04
2092,1993.0,2,126.9839529,37.5616779,196.66,1,1892,0.22964,4,24,0,04
2093,1993.0,2,126.97459070000001,37.56219249,60.52,1,2002,0.41763,3,24,0,02
2094,1993.0,2,126.9931014,37.56505328,40.52,1,3928,0.23209000000000002,4,24,0,03
2097,1993.0,2,126.9802345,37.56111022,92.02,1,5863,0.30599,4,24,0,04
2099,1993.0,2,127.0048598,37.55797545,39.14,1,1351,0.12558,3,24,0,03
2100,1993.0,2,126.990043,37.56238227,48.51,1,2196,0.44058,1,24,0,03
2101,1993.0,2,126.98310239999999,37.55910638,71.92,1,755,0.35601,6,24,0,04
2102,1993.0,2,126.9747142,37.55766978,84.15,1,819,0.34912,6,24,0,04
2104,1993.0,2,126.9898811,37.56364113,33.69,1,1042,0.30825,6,24,0,03
2105,1993.0,2,127.01174280000001,37.56497808,47.4,1,1064,0.56462,4,24,0,05
2106,1993.0,2,126.9723619,37.56284924,39.19,1,2544,0.50693,12,24,0,02
2108,1993.0,2,126.9813144,37.56482249,92.14,1,1024,0.15392,12,24,0,02
2109,1993.0,2,126.9956071,37.56140117,105.5,1,714,0.12957,12,24,0,04
2110,1993.0,2,126.98158870000002,37.56261284,115.34,1,2020,0.38279,12,24,0,02
2111,1993.0,2,126.9989814,37.56741396,56.8,1,3338,0.14765,12,24,0,02
2112,1993.0,2,127.00446000000001,37.56586474,28.03,1,653,0.39976999999999996,12,24,0,02
2113,1993.0,2,126.98546409999999,37.56420542,99.0,1,1417,0.37011,10,24,0,04
2114,1993.0,2,127.0189116,37.56900807,25.11,1,2421,0.37526,10,24,0,02
2115,1993.0,2,126.9600466,37.55898487,83.65,1,2551,0.40026,10,24,0,02
2117,1993.0,2,126.97533670000001,37.55888031,73.44,1,2709,0.27283,11,24,0,04
2120,1993.0,2,126.989314,37.5654435,57.07,1,992,0.17265999999999998,11,24,0,03
2121,1993.0,2,126.96655120000001,37.55628822,12.47,1,2473,0.43375,11,24,0,04
2122,1993.0,2,126.98185249999999,37.56204078,60.77,1,4026,0.44375,8,24,0,02
2123,1993.0,2,126.98021509999998,37.56086135,44.0,1,2765,0.28176999999999996,9,24,0,04
2124,1993.0,2,127.01480600000001,37.56527251,69.93,1,2370,0.56907,9,24,0,05
2125,1993.0,2,126.9967675,37.56272495,71.8,1,915,0.27510999999999997,9,24,0,04
2126,1993.0,2,126.983686,37.56737722,33.12,1,2155,0.32001,9,24,0,01
2127,1993.0,2,127.0027189,37.56083321,49.0,1,487,0.30155,9,24,0,03
2128,1993.0,2,126.9829274,37.5638538,43.12,1,496,0.24993,9,24,0,02
2130,1993.0,1,127.0106876,37.55949875,46.71,1,9957,0.29559,9,24,0,05
2131,1993.0,1,126.99175729999999,37.56290143,41.36,1,9945,0.26859,10,24,0,04
2133,1993.0,2,126.9978139,37.562533,39.42,1,1848,0.45664,8,24,0,02
2134,1993.0,2,126.9701403,37.56249076,248.17,1,3024,0.47635,8,24,0,05
2136,1993.0,2,127.00343020000001,37.56600689,30.69,1,772,0.49143000000000003,8,24,0,02
2137,1993.0,2,127.00523840000001,37.55219478,107.8,1,1520,0.5033,8,24,0,06
