,시설총규모,업소위치분기,distance,성공여부,창업월,구_1_25,프랜차이즈여부_02,sub_19
27209,32.4,1,0.7884800000000001,1,12,1,0,3
11464,85.95,1,2.09327,1,12,16,1,7
11723,105.27,1,0.79973,1,12,20,0,5
26457,177.61,1,0.44903999999999994,1,1,1,0,3
13408,8.26,1,0.42102,1,3,11,0,3
1082,228.8,1,0.83693,1,2,5,1,3
3612,53.23,1,0.39155999999999996,1,10,4,0,1
27289,98.67,1,0.37506,1,4,1,0,1
22,77.72,1,0.25279,1,2,5,0,3
30402,72.0,1,0.26075,0,11,1,0,8
33623,11.0,1,3.7806900000000003,0,3,10,0,8
16193,26.4,1,1.81814,0,2,15,0,1
6143,25.0,1,0.28918,0,5,18,0,2
11795,58.3,1,0.62962,0,2,20,0,5
2764,39.62,1,0.41623000000000004,1,5,4,0,1
6527,66.0,1,0.3957,1,9,18,0,1
4999,67.0,1,0.31826,0,11,21,0,1
4479,386.98,1,0.70867,1,5,17,2,5
27312,528.0,1,0.31683,1,2,1,2,1
20107,87.44,1,0.3692,1,11,6,0,1
26965,150.93,1,0.28598,1,9,1,0,3
20190,49.5,1,0.44741000000000003,1,11,6,0,8
30087,29.0,1,0.96804,1,2,1,0,3
24271,41.71,1,0.60435,1,4,2,0,1
827,120.4,2,0.2355,1,11,5,2,7
21268,26.0,1,0.41076999999999997,1,5,6,0,2
29588,150.0,1,0.9863700000000001,0,6,1,0,1
30076,49.28,1,0.29672,1,2,1,0,8
2312,80.58,1,0.32001,1,10,4,0,4
4402,71.0,1,0.24734,1,8,17,0,5
17823,43.0,0,0.8719399999999999,1,4,7,0,2
5967,181.5,1,0.32450999999999997,1,1,18,0,1
28638,99.0,1,0.32028,1,9,1,0,8
15351,52.0,1,0.33145,1,2,3,0,5
4400,41.76,0,0.8255399999999999,1,8,17,0,2
4526,39.37,1,0.36230999999999997,1,3,17,0,7
2590,3.96,1,0.5363600000000001,1,3,4,0,1
10179,60.94,1,0.7845300000000001,1,9,24,0,4
22132,15.0,1,0.16128,1,6,19,0,6
21727,92.73,1,0.38225,1,12,19,0,6
9678,113.93,1,0.26019000000000003,1,5,25,0,7
23339,259.71,1,0.9952,1,7,9,2,6
20357,86.5,1,0.47815,1,2,6,0,1
27300,63.45,0,0.2759,1,9,1,0,1
15099,23.56,0,0.8705299999999999,0,11,3,0,1
2883,27.0,1,0.27810999999999997,0,7,4,0,7
32323,100.0,1,1.2604799999999998,1,9,8,0,3
18184,133.44,1,0.31156999999999996,0,11,14,0,4
6011,30.8,1,0.49843999999999994,0,7,18,0,1
32,104.94,1,0.39494,1,11,5,0,3
26704,51.06,1,0.17762999999999998,1,3,1,0,6
16457,93.8,1,1.67735,1,3,15,0,2
23728,6.6,1,0.5928800000000001,1,2,9,0,1
11473,59.5,1,0.62797,0,3,16,0,4
16775,45.36,1,0.51766,0,6,7,0,2
10395,17.49,0,0.8468200000000001,1,5,24,0,7
25423,73.31,0,0.4306,1,7,2,0,1
21547,10.35,1,0.20965,1,8,6,0,1
21875,72.5,0,0.36376,1,8,19,0,1
28709,575.18,1,0.5269199999999999,1,12,1,1,8
31638,101.84,0,0.7026899999999999,1,12,8,0,9
11911,24.36,1,0.47238,1,6,20,0,5
6760,33.06,1,0.34512,1,4,12,0,5
20359,30.6,1,0.17751,1,2,6,0,2
8936,83.49,1,0.27408000000000005,1,9,13,0,5
14231,32.0,1,0.3609,1,1,3,0,5
11792,79.99,1,0.5042399999999999,0,6,20,0,5
12046,27.0,1,1.36893,1,10,20,0,5
1274,54.06,1,0.9915799999999999,1,12,5,0,7
7726,26.48,2,0.09291,1,10,12,0,2
30537,34.88,1,0.52049,1,4,1,0,8
3274,39.0,1,0.4497,1,5,4,0,5
29844,60.0,0,0.38776,1,6,1,0,6
20306,112.2,1,0.56107,0,6,6,0,1
5957,29.64,1,0.3957,0,12,18,0,1
17369,25.41,0,0.20271,0,10,7,1,2
8370,27.53,1,1.45218,1,8,22,0,6
19422,51.02,1,1.1523299999999999,1,12,23,0,6
12832,30.02,1,0.19378,1,11,11,0,1
32093,295.89,1,0.15229,1,1,8,2,3
28176,30.0,1,1.00863,0,10,1,0,6
9546,158.0,1,1.2556,0,9,13,0,5
19405,0.4,1,0.89284,1,9,23,0,4
10610,23.07,0,0.74249,1,4,24,0,7
30570,68.23,1,0.37861,1,4,1,0,1
21125,95.7,0,0.06886,1,1,6,0,2
13019,138.0,1,0.28765,1,10,11,1,3
28976,18.0,1,0.2428,1,3,1,0,6
14478,31.0,1,0.29558,1,12,3,0,1
23605,21.5,1,0.60912,0,10,9,0,1
28762,66.0,1,0.3471,0,3,1,0,3
12744,30.45,1,0.14451,1,4,11,0,1
8353,28.29,0,0.62334,0,5,22,0,6
22824,58.29,1,0.9903,1,11,9,0,6
19168,30.7,1,0.39461,1,10,23,0,4
8423,31.22,1,0.4939,0,6,22,0,6
9368,54.5,1,1.5664,1,3,13,0,7
28070,28.13,1,0.84688,1,3,1,0,1
18760,94.1,1,0.33155999999999997,0,11,14,0,6
14541,10.13,1,0.21836,1,7,3,0,1
9523,14.6,1,0.28920999999999997,1,7,13,0,5
19377,48.47,1,0.18070999999999998,1,11,23,0,4
13926,8.41,1,0.21568,1,9,3,0,5
30643,95.0,1,0.26075,0,6,1,0,8
2902,297.52,1,0.07561,0,10,4,2,1
30778,18.0,1,0.26075,0,10,1,0,8
10077,42.0,1,0.0954,1,7,25,1,7
16160,107.42,1,0.62187,1,6,15,0,8
16328,110.67,1,1.94695,1,9,15,0,1
13062,44.3,1,1.32902,1,5,11,0,5
8979,18.15,1,0.57586,0,4,13,0,7
15621,56.0,1,0.58795,1,7,3,0,5
4645,19.83,1,0.34878000000000003,1,11,17,0,5
27053,50.32,1,0.96326,1,3,1,0,3
8374,31.0,1,1.32097,0,9,22,0,4
13342,6.6,0,1.1830200000000002,1,6,11,0,1
22323,48.58,1,0.25351999999999997,1,10,19,2,4
25852,23.48,0,1.2784799999999998,1,4,2,0,3
1001,130.0,1,0.56007,0,4,5,1,2
6773,51.84,1,0.26222,0,10,12,0,4
10895,22.11,1,0.30773,1,7,16,0,7
10593,24.72,1,0.31676,1,8,24,0,7
1335,29.75,1,0.7027899999999999,0,5,5,0,3
7455,40.46,1,0.05385,1,10,12,0,1
5752,70.5,0,0.5581699999999999,1,10,18,0,6
23635,19.16,1,0.38875,1,3,9,0,1
17321,60.0,1,0.45652,1,5,7,0,2
30359,92.0,1,0.26075,0,9,1,0,8
7427,19.8,1,0.57406,1,5,12,0,4
7377,28.1,1,0.26106,1,7,12,0,4
7509,20.0,1,0.5271600000000001,1,6,12,1,4
3122,362.37,1,0.45408999999999994,1,11,4,1,1
28125,211.57,1,0.1922,1,7,1,1,8
20709,770.0,1,0.49077,1,11,6,0,8
8908,82.5,1,1.9348400000000001,1,1,13,0,7
3438,10.56,1,0.07893,1,10,4,0,7
4199,55.25,1,0.98916,1,4,17,0,4
23639,19.8,1,0.30229,0,4,9,0,1
19679,35.0,1,0.97111,1,11,23,0,4
22234,127.68,1,0.30053,0,3,19,0,6
27753,56.19,1,0.34536999999999995,1,5,1,0,8
5069,88.91,1,0.52667,1,7,21,0,1
7603,45.0,1,0.22785999999999998,1,9,12,0,4
13200,13.5,1,1.03987,1,6,11,0,1
26685,124.64,1,0.0296,0,6,1,0,3
24356,120.92,1,1.32996,0,8,2,0,3
25454,131.31,1,0.77794,1,9,2,0,1
4214,7.64,1,1.03166,1,2,17,0,4
32037,58.57,1,1.45818,0,7,8,0,2
21481,58.22,1,0.50974,1,1,6,2,2
11897,7.5,1,0.8333299999999999,0,4,20,0,5
22536,25.0,1,0.8978,0,5,19,0,6
28585,10.0,0,0.65928,1,6,1,0,6
14523,51.6,1,0.2789,0,5,3,0,5
1357,5.6,1,0.55788,1,7,5,0,3
28750,337.19,1,0.381,1,2,1,0,3
27187,59.45,1,0.49108,0,4,1,0,3
2197,79.35,1,0.29174,0,3,4,0,3
1387,33.0,1,0.48988000000000004,0,11,5,0,2
11107,30.96,1,0.18427000000000002,1,9,16,0,6
467,73.45,1,0.1177,1,9,5,0,5
15497,97.15,1,0.37363,0,11,3,0,5
4127,69.0,1,0.14405,0,1,17,0,5
2866,23.14,1,0.14922,1,6,4,0,7
6508,27.76,1,0.29643,1,6,18,0,6
27811,99.64,1,2.17207,1,9,1,0,3
22386,12.0,1,0.27369,0,3,19,0,4
14741,40.0,1,0.42771000000000003,1,12,3,0,1
10366,81.79,1,1.9669299999999998,1,4,24,0,7
29142,34.05,1,0.13962,1,11,1,0,8
4134,41.9,2,0.17126,0,11,17,0,7
16036,50.0,1,0.1711,1,4,15,0,1
4613,28.14,0,0.84872,0,5,17,0,5
33490,59.55,1,0.8499399999999999,0,10,10,0,9
6778,46.15,1,0.37111,1,10,12,0,4
22117,61.5,1,0.11947999999999999,1,2,19,0,6
4069,54.95,1,0.20731,1,4,17,0,7
14371,49.5,1,0.21500999999999998,1,2,3,0,2
32472,279.0,1,2.49105,1,6,8,2,3
12311,85.0,1,29.9947,1,11,20,2,4
6939,34.46,1,0.48313999999999996,1,8,12,0,4
1272,47.74,1,0.77387,1,11,5,0,3
11970,179.04,1,0.36480999999999997,1,5,20,0,5
6119,374.32,1,0.37618,1,4,18,0,1
19352,214.65,1,0.72831,1,7,23,0,4
22991,55.55,1,0.37053,1,8,9,0,1
11468,49.0,1,0.07295,1,1,16,0,6
8911,16.5,1,0.30676,0,3,13,0,7
12516,105.2,1,0.30583,0,11,11,0,1
25125,69.38,1,0.37462,1,3,2,0,3
418,43.93,1,0.54414,0,10,5,0,3
32909,97.12,1,0.45,1,5,10,0,2
6110,89.0,0,0.41212,1,12,18,0,6
123,32.03,1,0.46571999999999997,0,11,5,0,7
735,144.6,1,0.34121999999999997,1,11,5,2,3
9176,52.9,1,0.11287,1,2,13,2,5
2620,4.0,1,0.5092899999999999,1,10,4,0,1
296,87.95,1,0.09858,0,6,5,0,7
3385,85.96,1,0.47163999999999995,1,3,4,0,1
23203,24.79,1,0.62742,0,5,9,0,1
12296,68.79,1,0.42711000000000005,1,8,20,0,5
30486,103.55,1,0.83473,0,2,1,0,3
4726,161.3,1,0.5544600000000001,1,1,17,2,7
24599,49.5,1,0.18666,0,1,2,0,1
15445,46.43,1,0.51855,1,7,3,0,1
19288,134.53,1,0.11999000000000001,1,7,23,1,4
11966,251.3,1,1.8401299999999998,1,5,20,0,5
19026,122.06,1,0.2826,1,4,14,0,4
18267,121.28,1,0.30749,0,11,14,0,4
15751,114.84,1,1.805,1,3,15,0,1
21791,127.18,1,0.14889000000000002,1,9,19,0,4
11151,29.7,1,0.34909,1,6,16,0,6
896,293.76,1,0.8714799999999999,1,2,5,0,3
14192,42.2,1,0.51568,1,8,3,2,5
10097,38.04,1,0.26519000000000004,1,4,25,0,7
17518,33.12,0,0.62929,1,2,7,0,2
6365,49.5,1,0.6881,1,2,18,0,1
21505,60.73,1,0.42028999999999994,0,4,6,0,4
16721,77.33,1,0.57801,1,12,7,0,2
8636,0.0,1,0.30424,1,9,13,0,7
19665,38.38,1,0.13629000000000002,1,6,23,0,4
15754,101.61,1,0.21725,0,3,15,0,1
32432,48.0,1,0.7844300000000001,0,2,8,0,3
10754,60.0,1,0.48108,1,8,16,0,7
11651,83.1,1,0.88077,1,10,20,0,5
1404,74.25,1,0.94709,1,1,5,0,3
27029,67.0,1,1.22927,1,5,1,0,3
16098,12.6,0,0.87731,1,3,15,0,1
22246,56.0,1,0.21229,1,5,19,0,6
24432,111.5,1,0.56512,1,7,2,0,6
20619,24.75,1,0.60226,1,12,6,0,6
18227,119.84,1,0.37161,0,6,14,0,4
5132,23.29,1,0.41348,1,7,21,0,1
8901,82.5,1,0.56,0,8,13,0,7
27721,264.0,1,0.31471,1,11,1,1,1
20463,0.0,1,0.76926,0,7,6,0,4
14041,38.85,1,0.29329,1,6,3,0,2
21334,17.0,1,0.71553,0,9,6,0,1
30348,52.9,1,0.63656,0,9,1,0,3
22895,38.76,1,0.55043,1,11,9,0,1
17323,62.7,1,0.13928,1,6,7,2,2
11032,19.83,1,0.58657,1,5,16,0,6
24101,41.48,1,0.46023000000000003,0,5,2,0,6
29191,152.26,1,0.26075,1,2,1,2,8
27424,16.5,0,0.37032,1,11,1,0,1
24058,48.96,1,0.33962,0,11,2,0,6
24974,69.4,1,0.56091,1,1,2,0,8
32444,48.26,1,0.50815,0,4,8,0,1
4139,96.81,1,0.06441000000000001,1,5,17,0,5
23933,34.53,1,2.29243,1,10,2,0,3
2711,30.7,1,0.14649,1,5,4,0,7
30867,29.3,1,0.82658,1,12,1,0,3
5435,58.48,1,0.7044600000000001,0,2,21,0,1
10396,29.7,1,1.09532,1,6,24,0,7
2575,4.95,1,0.30298,1,12,4,0,3
22366,6.7,1,0.2892,1,8,19,0,4
27407,155.37,1,0.5901,0,8,1,0,8
5088,64.9,1,0.75498,1,10,21,0,1
27931,132.0,0,0.29785,1,12,1,2,3
9754,46.84,1,0.60385,1,4,25,0,7
2615,26.44,1,0.08778999999999999,0,9,4,0,1
18553,39.36,0,0.46889,1,8,14,0,1
24673,67.08,1,0.41818,0,4,2,0,1
20929,178.2,1,0.38574,1,5,6,2,2
22919,17.62,1,0.8188300000000001,0,8,9,0,1
9460,16.53,1,0.3274,1,10,13,0,7
7624,23.06,1,0.48595,0,3,12,0,4
4406,31.59,1,1.0901399999999999,1,9,17,0,5
15919,110.27,1,1.8439,0,12,15,0,1
15584,48.72,1,0.26242,1,5,3,0,5
17563,33.71,0,0.49357,1,7,7,0,8
27572,26.44,1,0.37994,0,6,1,0,1
20917,149.5,1,0.51205,1,4,6,0,1
8972,16.5,1,0.6288699999999999,1,12,13,0,7
11471,74.5,1,0.32402,0,2,16,0,6
21312,98.16,1,0.46803999999999996,1,7,6,2,2
6555,34.0,1,0.96654,1,11,18,0,1
5475,52.8,1,0.39848,1,8,21,0,3
30417,10.0,1,0.25006999999999996,0,11,1,0,8
328,128.65,1,0.20023,0,12,5,0,4
16133,20.0,1,1.1629,1,11,15,0,1
21194,48.56,1,0.29896999999999996,1,10,6,0,4
17137,29.7,1,0.9128799999999999,1,1,7,0,2
3220,23.1,0,0.25251,0,10,4,0,1
33772,80.0,1,1.1226,1,4,10,0,2
23503,40.0,1,1.6846,1,8,9,0,1
3445,16.5,1,0.23301999999999998,1,10,4,0,3
28020,264.0,1,0.6811,1,9,1,1,6
4577,73.88,1,0.18422,1,11,17,0,5
18693,36.21,1,0.90379,0,2,14,0,4
14808,35.91,1,0.02976,1,5,3,0,1
20988,62.84,1,0.55345,1,11,6,0,1
15957,96.97,1,0.2906,1,12,15,1,2
16350,49.5,1,0.8145600000000001,0,1,15,0,2
21920,62.25,1,0.28297,1,7,19,0,6
327,22.5,2,0.47658999999999996,1,11,5,0,4
5876,90.91,1,0.29083000000000003,0,12,18,0,2
19318,3.04,0,0.40576,1,12,23,0,4
9375,51.03,1,1.8255299999999999,1,5,13,0,7
24536,4.95,0,0.55319,1,6,2,0,3
6552,16.5,2,0.5241600000000001,1,11,18,0,6
26575,108.66,2,0.10271,1,8,1,0,1
19250,49.93,1,2.78004,1,7,23,0,4
21404,32.55,1,0.63297,1,5,6,0,6
15409,108.87,1,0.6400399999999999,1,5,3,0,5
10410,20.0,0,1.5919299999999998,0,12,24,0,4
21897,64.52,0,0.5723600000000001,1,3,19,0,4
28157,39.66,1,0.58758,1,9,1,2,1
23768,21.45,1,1.60105,1,7,9,1,1
13669,55.44,2,0.41672,1,7,3,0,5
21916,102.67,1,0.10294,1,5,19,0,4
20985,92.24,1,0.26525,1,11,6,0,8
6495,83.0,1,1.12452,1,5,18,0,2
14778,13.2,0,0.5434899999999999,0,3,3,0,5
16945,47.5,2,0.33044,1,6,7,0,2
18572,113.85,1,0.54528,1,11,14,2,6
1148,10.04,1,0.16646,0,11,5,0,4
28869,105.0,1,0.78613,0,8,1,0,8
18320,112.98,1,0.5738300000000001,0,9,14,0,4
14391,42.97,0,0.42722,1,4,3,0,5
10540,59.54,1,0.28125,1,7,24,0,4
13392,33.0,1,0.61026,1,1,11,0,5
7445,212.99,1,0.33828,1,8,12,0,4
789,80.85,1,0.15018,0,2,5,0,7
29729,10.0,1,0.35716,1,2,1,0,3
18832,115.21,1,0.55261,1,10,14,0,6
5373,56.0,1,0.32419000000000003,1,2,21,0,1
32535,95.2,1,0.46778000000000003,1,2,8,0,1
16539,23.1,1,0.13380999999999998,1,6,15,0,1
7333,6.6,1,0.4808,1,11,12,0,4
21497,70.58,1,0.45392,1,3,6,0,1
17027,13.2,1,0.75639,1,12,7,0,2
29081,50.0,1,0.65887,1,7,1,0,1
33684,66.0,0,0.99492,1,3,10,0,9
16865,59.64,1,0.6827,1,3,7,0,2
6973,59.79,1,0.54228,1,6,12,0,4
5571,239.2,1,0.43781000000000003,1,9,21,0,1
31409,109.47,1,0.93206,1,2,8,0,9
2115,83.65,1,0.40026,1,10,4,0,1
1416,31.98,0,0.93405,0,3,5,0,3
16971,62.12,1,0.9525899999999999,1,4,7,0,1
15414,30.3,1,0.30796999999999997,0,5,3,0,2
5311,9.3,1,0.31811999999999996,1,3,21,0,2
18727,141.2,1,0.6476,1,6,14,0,6
26193,30.24,1,0.5725600000000001,0,4,2,0,8
25012,10.59,1,0.9025200000000001,0,5,2,0,1
4797,21.0,1,0.6118600000000001,0,12,17,0,5
10407,44.25,1,1.1160700000000001,0,9,24,0,4
0,74.47,1,0.26746,1,9,5,0,3
21969,26.4,1,0.6442899999999999,1,5,19,0,8
15094,95.4,1,0.4535,1,11,3,0,1
3764,19.8,0,0.31034,1,3,4,0,1
16508,45.81,1,0.7408,0,2,15,0,1
4980,68.83,0,0.9868,1,12,21,0,1
17556,38.0,1,0.70599,1,6,7,0,8
13993,10.26,0,0.42046000000000006,1,3,3,0,5
6162,47.51,1,0.59622,0,10,18,0,6
1729,84.34,0,0.69425,1,11,5,0,3
15038,15.0,1,0.68552,0,6,3,0,5
4141,126.6,1,0.39707,0,7,17,0,5
6295,103.88,1,0.25022,1,10,18,2,2
23993,41.04,1,0.61141,1,7,2,0,1
20285,94.64,1,0.51661,1,5,6,0,6
3663,56.75,0,0.31506,1,5,4,0,5
18510,49.5,0,0.36299000000000003,0,9,14,0,4
10818,108.03,1,0.36628,1,1,16,0,7
25228,60.0,1,4.62173,0,12,2,0,3
12934,13.9,1,0.37578,1,2,11,0,1
1420,56.0,0,1.9865700000000002,1,3,5,0,3
27133,27.4,1,0.15091,1,3,1,0,8
22182,46.77,1,0.52771,0,6,19,0,8
11068,39.6,1,0.31777,1,1,16,0,6
32233,61.02,1,1.25955,0,11,8,0,8
22256,47.3,1,0.18694000000000002,1,7,19,0,4
14515,84.21,1,0.6483399999999999,0,5,3,0,5
18709,26.65,1,0.5977899999999999,1,4,14,0,1
15894,155.43,0,0.7569600000000001,1,10,15,0,1
17098,15.84,0,0.14579,1,9,7,1,2
21120,29.7,1,0.34098,0,1,6,0,1
21031,13.49,1,0.44698999999999994,1,4,6,0,1
6266,28.0,1,0.85774,1,5,18,0,1
10803,88.5,1,0.23869,1,5,16,0,6
17440,38.31,1,1.07867,1,6,7,0,2
8396,23.1,1,0.69065,1,12,22,0,4
23223,154.67,0,0.18492999999999998,1,9,9,0,1
3645,13.2,1,0.39797,1,3,4,0,7
28307,43.0,1,0.79377,1,6,1,0,8
11852,120.81,1,0.19009,1,6,20,1,5
5166,24.0,1,0.11605,0,6,21,0,1
12519,72.31,1,0.49398000000000003,0,12,11,0,3
15171,15.21,1,0.8218799999999999,0,4,3,0,5
4465,10.0,0,0.5403600000000001,0,1,17,0,7
31733,81.13,1,0.46781999999999996,0,3,8,0,1
6459,36.58,1,0.69985,0,1,18,0,2
5787,81.0,1,0.80235,1,10,18,0,6
25737,43.57,2,2.08213,1,9,2,0,7
32806,46.9,1,0.18207,1,3,10,0,9
33049,7.3,1,1.06734,0,8,10,0,9
2461,0.0,1,0.23867,1,9,4,0,2
1777,96.56,1,0.43113999999999997,1,4,5,2,2
16546,35.69,1,0.84447,1,7,15,0,8
11336,20.0,1,1.49948,1,4,16,0,6
3002,9.0,1,0.39971,1,11,4,0,2
3845,31.07,0,0.5818300000000001,1,11,4,0,1
25199,162.34,0,0.38966,0,9,2,1,1
20705,35.0,1,0.5235,1,11,6,0,2
1437,99.5,1,0.9720200000000001,1,5,5,0,3
32430,56.0,1,0.88674,1,2,8,0,3
22670,71.76,0,1.04166,1,12,9,0,1
414,95.4,1,3.7927199999999996,1,9,5,0,3
11145,63.0,1,0.8178,1,4,16,0,6
3132,9.9,1,0.47008999999999995,1,12,4,0,3
32267,23.0,1,0.38936,0,5,8,0,1
20105,68.94,1,0.22576999999999997,0,7,6,0,2
21002,23.14,1,0.37554,1,12,6,0,4
3757,241.95,1,0.46245,1,2,4,0,7
32331,30.0,1,0.47608999999999996,1,2,8,0,9
11997,54.87,2,0.25993,1,12,20,0,5
18398,26.4,1,0.23406,0,12,14,0,4
11726,63.3,1,0.44826000000000005,0,11,20,0,5
8923,19.38,1,0.18592,0,6,13,0,5
33156,82.0,0,1.73163,1,2,10,0,2
29701,70.0,1,0.6511899999999999,1,1,1,0,1
30822,6.6,1,0.28786999999999996,1,11,1,0,1
28687,97.46,1,0.72964,1,11,1,0,3
8671,0.0,1,0.23003,1,2,13,0,7
24385,57.6,1,0.32595,0,8,2,0,1
5321,35.52,1,0.31811999999999996,1,5,21,0,2
10673,25.76,1,0.17745,1,9,24,0,4
6738,81.88,1,0.48513,1,10,12,0,4
25838,12.05,0,0.12595,1,3,2,0,3
10339,62.7,0,0.45011,0,8,24,0,4
21367,38.0,1,0.5543600000000001,1,1,6,0,4
3147,418.89,1,0.28176999999999996,1,1,4,2,7
7074,59.4,1,0.81298,1,7,12,0,4
4666,50.93,1,0.37775,1,3,17,0,5
26844,42.6,1,0.3823,0,11,1,0,6
27164,48.54,1,0.62439,0,6,1,0,3
19582,48.24,0,0.15708,1,10,23,0,4
28555,46.8,1,0.3232,1,5,1,2,1
5231,33.58,0,0.1813,1,7,21,1,2
28099,18.28,1,0.65904,0,5,1,0,3
19886,66.22,1,0.30512,1,5,6,0,1
16465,310.0,0,0.63194,1,4,15,2,1
8268,154.44,0,0.17820999999999998,1,7,22,1,6
11983,51.1,1,0.5501,1,8,20,0,5
7554,66.0,1,1.9070900000000002,1,1,12,0,2
16774,47.04,1,0.48051000000000005,1,6,7,0,2
4216,12.68,0,0.64642,0,3,17,0,5
13502,34.79,1,0.36318,1,4,11,0,3
15658,83.81,1,0.3108,1,12,3,0,5
28464,684.52,1,0.43551999999999996,1,1,1,0,1
26828,75.69,1,0.62426,0,11,1,0,1
32322,57.04,1,2.29403,0,12,8,0,3
18186,86.99,1,0.5998600000000001,1,11,14,0,6
1998,21.56,1,0.22059,1,4,4,0,1
32303,30.0,1,0.03705,1,10,8,0,1
30398,72.0,1,0.26075,0,11,1,0,8
22501,240.36,1,0.06316000000000001,1,9,19,2,6
33570,5.75,0,0.97206,0,8,10,0,9
21179,58.28,1,0.68135,1,4,6,0,2
3696,92.0,1,0.25136,1,8,4,0,2
27698,15.22,1,0.65252,1,8,1,2,6
30870,15.0,1,0.26075,0,12,1,0,8
9373,51.11,1,0.5535399999999999,1,4,13,0,7
28768,257.4,1,0.20194,1,3,1,2,1
2357,37.57,1,0.31584,0,5,4,0,1
22996,80.48,1,0.1143,1,9,9,0,1
27676,151.73,1,1.0351700000000001,0,6,1,0,6
6401,64.0,1,0.49996,0,9,18,0,2
14648,53.01,0,0.5654,1,6,3,0,5
11841,44.6,1,0.51517,1,10,20,0,5
18891,54.42,1,0.67028,1,6,14,0,4
4857,47.0,1,0.7931600000000001,1,12,17,0,4
31732,39.42,1,0.21572,0,3,8,0,8
10534,16.43,1,0.57188,0,6,24,0,4
444,23.1,1,0.2944,0,7,5,0,3
22830,114.75,1,0.14535,1,12,9,0,1
1005,49.52,1,1.26827,1,4,5,0,3
5814,91.52,1,0.38271,1,10,18,0,1
7426,245.72,1,0.44461000000000006,1,5,12,2,4
13521,65.8,1,0.25495,1,7,11,0,1
11015,94.5,1,0.5960300000000001,1,2,16,0,6
26228,15.84,1,0.38203000000000004,0,6,2,0,3
27014,120.96,1,0.47143,1,5,1,0,8
4355,63.54,1,0.5917100000000001,1,5,17,1,7
11256,27.38,1,0.9665,1,3,16,0,6
17002,62.16,1,0.764,1,9,7,0,8
4423,32.37,1,0.32428,1,3,17,0,5
4452,39.47,1,0.8696299999999999,0,10,17,0,7
9062,11.0,1,0.4345,1,3,13,0,5
16462,25.0,1,0.12362000000000001,0,3,15,0,1
22813,50.74,1,0.8643700000000001,1,10,9,0,1
1837,6.6,1,0.19814,1,11,5,0,7
10911,120.3,1,0.36207,1,5,16,0,7
24988,26.0,1,0.6363300000000001,0,3,2,0,1
22554,9.42,1,0.0744,0,9,19,0,6
4478,61.1,1,0.49367,0,5,17,0,7
22348,33.61,1,0.15841,1,6,19,0,6
32820,446.4,1,1.01125,1,12,10,0,9
26800,74.2,1,0.07297000000000001,1,12,1,0,1
4398,12.0,1,0.34526,0,7,17,0,5
13135,22.66,1,0.64094,0,6,11,0,5
5008,94.86,1,0.9346200000000001,0,7,21,0,1
21429,30.0,1,0.46729,1,8,6,0,2
23355,13.2,1,0.27960999999999997,1,9,9,0,1
33384,33.0,1,1.29892,1,6,10,1,2
22708,98.8,1,0.2242,1,8,9,0,1
17741,47.79,1,0.55137,1,8,7,0,2
23137,54.72,1,0.1349,1,4,9,0,1
29033,19.37,1,0.62183,0,5,1,0,6
27565,72.72,1,0.21329,1,5,1,1,8
3550,31.5,0,0.13547,1,5,4,0,5
13092,10.0,1,0.36585,0,10,11,0,1
15989,185.0,0,0.36084,1,6,15,0,2
16543,8.24,1,0.46778000000000003,1,6,15,0,1
4804,61.85,1,0.21464,1,1,17,0,7
4928,64.0,1,0.36471,1,5,21,0,3
16259,9.5,1,1.23431,0,1,15,0,2
31830,35.6,1,0.7943399999999999,1,10,8,0,3
825,148.76,0,0.34228000000000003,0,11,5,0,3
16033,33.0,1,0.36541999999999997,1,4,15,2,2
31834,9.24,1,0.50815,1,3,8,0,1
1546,130.8,1,0.31883,1,2,5,2,5
27498,33.3,1,0.40774,1,7,1,0,1
26072,207.22,1,0.20026,1,8,2,2,6
22931,68.56,1,0.63715,0,3,9,0,1
22680,78.14,1,0.4447,0,11,9,0,1
13369,81.83,1,0.66082,1,8,11,0,1
4511,57.91,0,1.16587,0,12,17,0,5
17215,53.16,1,0.22085,1,3,7,2,2
1953,112.25,1,0.10240999999999999,1,7,4,0,1
33687,52.5,1,1.22371,1,3,10,0,9
11673,54.39,1,0.63089,1,12,20,0,5
32713,59.14,1,1.82998,1,1,10,0,2
33714,98.0,1,2.76766,1,6,10,0,8
29213,3.69,1,0.33991,1,3,1,0,3
23415,162.9,1,0.38382,1,7,9,1,1
407,48.15,1,0.10056,1,3,5,0,4
23303,73.0,1,0.1653,0,1,9,0,1
18108,79.52,1,0.37132,1,8,14,0,4
2983,168.75,1,0.20197,0,8,4,0,1
10385,56.27,1,2.0209799999999998,1,1,24,0,7
4623,72.02,0,0.77522,0,7,17,0,5
647,24.12,1,0.54718,0,9,5,0,2
949,6.6,1,0.56858,1,9,5,0,4
17177,56.1,1,1.0562799999999999,1,8,7,0,8
11396,24.19,1,0.53318,0,12,16,1,6
15760,71.61,0,1.04462,0,4,15,0,8
12702,54.51,1,1.0296399999999999,0,6,11,0,1
24054,59.72,1,0.34459,0,6,2,0,3
16221,33.6,1,0.25272,1,6,15,0,8
6039,195.12,0,0.59304,0,5,18,0,1
30560,17.64,0,0.36641,1,4,1,0,8
8612,0.0,1,0.42808999999999997,1,12,13,0,7
28262,18.91,1,0.37275,0,3,1,0,8
